x,y,cell_id,population ,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV
-2.1620145,53.4988387,2.38E+18,46,0,0,0,1,0.25,0.25,0.5,1,2
-2.162018,53.4997375,2.06E+18,77,0,0,0,4,1,4,2,4,2
-2.1620317,53.5033329,1.24E+18,99,5,0,1,2,2,4.666666667,2.160246899,2.333333333,1.08012345
-2.162097,53.5204108,-6.68E+18,77,1,0,1,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1604018,53.4709767,-3.05E+18,106,1,0,0,0,0.25,0.25,0.5,1,2
-2.1604289,53.4781674,-1.75E+18,102,1,0,0,0,0.25,0.25,0.5,1,2
-2.1604731,53.4898524,4.11E+18,76,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1605003,53.4970431,2.26E+18,77,0,2,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1605241,53.5033349,4.12E+18,54,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1605683,53.5150198,-8.35E+18,80,4,0,2,2,2,2.666666667,1.632993162,1.333333333,0.816496581
-2.1605751,53.5168175,1.29E+18,88,2,3,1,3,2.25,0.916666667,0.957427108,0.407407407,0.425523159
-2.1605785,53.5177163,7.34E+18,66,1,2,1,1,1.25,0.25,0.5,0.2,0.4
-2.1605921,53.5213116,2.19E+18,56,2,0,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1589727,53.4916521,2.37E+18,70,2,0,0,0,0.5,1,1,2,2
-2.1590131,53.5024381,3.93E+18,58,2,0,0,2,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.1575556,53.5159226,-7.99E+18,23,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1575756,53.5213156,1.08E+18,99,1,3,2,0,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.1575957,53.5267086,5.34E+18,33,1,0,0,0,0.25,0.25,0.5,1,2
-2.1576358,53.5374946,5.70E+18,15,0,0,0,1,0.25,0.25,0.5,1,2
-2.157686,53.5509771,-3.01E+18,52,0,1,0,0,0.25,0.25,0.5,1,2
-2.155912,53.4790723,-4.17E+18,73,0,1,0,0,0.25,0.25,0.5,1,2
-2.155955,53.4907572,6.07E+18,97,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1559583,53.491656,3.77E+18,82,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1559979,53.5024421,-6.64E+17,71,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1560078,53.5051386,6.60E+18,102,3,3,0,3,2.25,2.25,1.5,1,0.666666667
-2.156031,53.5114304,9.09E+17,36,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1561833,53.5527767,-8.19E+18,85,0,0,1,0,0.25,0.25,0.5,1,2
-2.1545525,53.5195219,-6.54E+18,29,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1546608,53.5491834,2.10E+18,71,1,0,0,0,0.25,0.25,0.5,1,2
-2.1546706,53.5518799,3.59E+18,85,2,0,0,0,0.5,1,1,2,2
-2.1530087,53.5096367,-3.48E+18,68,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1530638,53.5249169,-5.64E+18,92,3,0,3,2,2,2,1.414213562,1,0.707106781
-2.1530671,53.5258157,-7.73E+17,110,2,5,0,1,2,4.666666667,2.160246899,2.333333333,1.08012345
-2.1530833,53.5303099,-2.82E+18,73,2,2,1,1,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.153093,53.5330064,-3.56E+18,55,1,2,2,2,1.75,0.25,0.5,0.142857143,0.285714286
-2.1514142,53.48537,-8.04E+18,95,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1514623,53.4988526,4.33E+18,38,0,1,0,0,0.25,0.25,0.5,1,2
-2.1514783,53.5033467,-1.94E+18,63,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1515651,53.5276153,2.06E+18,3,0,1,0,0,0.25,0.25,0.5,1,2
-2.1515811,53.5321095,-7.23E+18,53,0,2,0,3,1.25,2.25,1.5,1.8,1.2
-2.1515876,53.5339071,8.88E+18,60,1,2,1,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1516423,53.5491873,-4.16E+18,35,0,0,1,0,0.25,0.25,0.5,1,2
-2.1516551,53.5527826,1.16E+18,80,1,0,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1499834,53.506944,-1.44E+18,81,0,0,0,1,0.25,0.25,0.5,1,2
-2.1500089,53.5141347,3.24E+18,41,1,0,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.150012,53.5150335,4.04E+18,74,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.150047,53.5249207,-4.44E+18,138,0,2,0,3,1.25,2.25,1.5,1.8,1.2
-2.1500693,53.5312125,-2.27E+18,109,4,0,3,1,2,3.333333333,1.825741858,1.666666667,0.912870929
-2.1500725,53.5321114,6.02E+17,71,1,0,2,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.1484222,53.4916656,5.48E+18,36,1,0,0,0,0.25,0.25,0.5,1,2
-2.1484662,53.5042494,7.97E+18,96,2,1,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1485009,53.5141366,-7.84E+17,27,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1485765,53.5357086,4.28E+18,87,2,4,1,2,2.25,1.583333333,1.258305739,0.703703704,0.559246995
-2.1486174,53.5473934,8.59E+18,24,0,0,0,1,0.25,0.25,0.5,1,2
-2.1486332,53.5518875,6.25E+18,41,0,1,0,0,0.25,0.25,0.5,1,2
-2.1486427,53.554584,-8.03E+18,73,0,0,0,1,0.25,0.25,0.5,1,2
-2.1469804,53.5105431,8.80E+18,78,3,2,0,0,1.25,2.25,1.5,1.8,1.2
-2.1469897,53.5132396,2.19E+17,97,0,2,0,2,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.1470833,53.5402046,3.74E+18,35,0,1,0,0,0.25,0.25,0.5,1,2
-2.1470864,53.5411034,-5.41E+18,15,1,0,0,0,0.25,0.25,0.5,1,2
-2.1471301,53.5536871,3.32E+18,84,1,0,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1471364,53.5554847,-4.47E+17,65,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.145562,53.5366111,4.44E+18,84,1,0,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1455867,53.5438018,7.78E+18,81,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1456269,53.5554866,-2.17E+18,59,0,2,0,0,0.5,1,1,2,2
-2.1440226,53.5276246,7.49E+17,96,4,1,3,2,2.5,1.666666667,1.290994449,0.666666667,0.516397779
-2.1440532,53.536613,7.93E+18,139,1,0,4,0,1.25,3.583333333,1.892969449,2.866666667,1.514375559
-2.1440624,53.5393095,-8.32E+18,70,3,2,0,2,1.75,1.583333333,1.258305739,0.904761905,0.719031851
-2.1441082,53.5527919,-4.66E+18,78,3,2,1,1,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.1424447,53.5069532,2.38E+18,90,0,2,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1424628,53.5123463,-7.68E+18,108,4,0,0,2,1.5,3.666666667,1.914854216,2.444444444,1.276569477
-2.1425111,53.5267276,-3.07E+18,55,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1425202,53.5294241,7.55E+18,48,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1425414,53.5357159,-7.17E+18,45,0,1,0,0,0.25,0.25,0.5,1,2
-2.1425504,53.5384124,1.67E+18,72,0,4,3,0,1.75,4.25,2.061552813,2.428571429,1.178030179
-2.1425958,53.5518949,1.64E+18,58,1,0,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.140922,53.5024608,6.78E+18,53,0,0,0,1,0.25,0.25,0.5,1,2
-2.1409817,53.5204376,7.64E+18,114,1,2,1,2,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.1409907,53.5231341,-6.37E+18,19,1,0,0,0,0.25,0.25,0.5,1,2
-2.1410146,53.5303247,7.40E+17,46,0,2,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1394144,53.5024626,2.71E+17,46,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1394321,53.5078556,-6.95E+18,81,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1395001,53.5285288,1.92E+18,29,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.139512,53.5321242,2.96E+18,87,3,1,1,2,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.1395238,53.5357195,2.01E+18,74,0,2,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1395327,53.538416,3.72E+18,116,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1395653,53.5483031,3.93E+18,82,0,1,0,4,1.25,3.583333333,1.892969449,2.866666667,1.514375559
-2.1395712,53.5501008,5.34E+16,59,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.1395801,53.5527973,7.00E+18,79,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.139583,53.5536961,-2.88E+18,62,2,0,0,0,0.5,1,1,2,2
-2.1379858,53.5267329,-4.14E+18,76,0,1,0,0,0.25,0.25,0.5,1,2
-2.138015,53.5357213,-5.45E+18,138,1,5,4,2,3,3.333333333,1.825741858,1.111111111,0.608580619
-2.1380297,53.5402154,-1.54E+18,38,1,1,1,1,1,0,0,0,0
-2.1380414,53.5438107,9.05E+18,9,1,0,0,0,0.25,0.25,0.5,1,2
-2.1380707,53.5527991,7.30E+17,129,0,0,0,1,0.25,0.25,0.5,1,2
-2.1364541,53.519544,5.09E+18,110,0,1,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1365526,53.5501043,-3.56E+18,66,1,0,0,0,0.25,0.25,0.5,1,2
-2.1365845,53.5599914,1.55E+18,33,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1365874,53.5608903,1.44E+18,65,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1348373,53.4853899,7.48E+18,106,0,1,0,0,0.25,0.25,0.5,1,2
-2.134923,53.512355,7.07E+18,6,0,0,1,0,0.25,0.25,0.5,1,2
-2.1349402,53.517748,-6.95E+18,87,0,1,0,0,0.25,0.25,0.5,1,2
-2.1349545,53.5222422,-1.99E+18,136,0,2,2,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.1349746,53.528534,-3.40E+17,54,0,2,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.134986,53.5321294,8.70E+18,49,0,3,0,1,1,2,1.414213562,2,1.414213562
-2.1349975,53.5357247,-2.77E+18,143,2,2,2,3,2.25,0.25,0.5,0.111111111,0.222222222
-2.1350233,53.5438142,8.72E+18,108,2,1,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.135029,53.5456119,-2.50E+18,123,4,1,2,1,2,2,1.414213562,1,0.707106781
-2.1351294,53.5770709,4.77E+18,53,1,0,0,0,0.25,0.25,0.5,1,2
-2.1334717,53.5303334,-2.88E+18,93,1,2,2,2,1.75,0.25,0.5,0.142857143,0.285714286
-2.1334774,53.5321311,-2.45E+18,35,0,2,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.133483,53.5339287,3.94E+18,199,2,3,5,3,3.25,1.583333333,1.258305739,0.487179487,0.387170997
-2.1334972,53.5384229,-7.45E+18,117,1,1,0,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1335908,53.5680843,3.14E+18,86,1,0,0,0,0.25,0.25,0.5,1,2
-2.1335993,53.5707808,6.38E+18,38,0,0,0,1,0.25,0.25,0.5,1,2
-2.1319016,53.5105607,4.82E+17,88,2,1,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1319295,53.5195491,2.08E+18,59,0,2,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1319435,53.5240432,-4.58E+18,42,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.1319799,53.5357281,1.67E+18,58,2,1,1,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1320079,53.5447164,-6.71E+18,178,1,2,3,4,2.5,1.666666667,1.290994449,0.666666667,0.516397779
-2.1320107,53.5456152,-2.74E+18,273,3,5,4,8,5,4.666666667,2.160246899,0.933333333,0.43204938
-2.1304296,53.5222472,8.77E+18,20,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.130557,53.5635935,5.24E+18,81,0,0,2,0,0.5,1,1,2,2
-2.1305709,53.5680876,2.91E+16,80,0,1,0,0,0.25,0.25,0.5,1,2
-2.1306125,53.58157,2.76E+18,51,0,0,1,0,0.25,0.25,0.5,1,2
-2.1288913,53.5123617,2.11E+18,53,0,0,0,1,0.25,0.25,0.5,1,2
-2.1289432,53.5294396,-1.43E+18,49,0,0,3,0,0.75,2.25,1.5,3,2
-2.1289897,53.5447197,-2.74E+18,108,6,1,3,0,2.5,7,2.645751311,2.8,1.058300524
-2.1290445,53.5626963,-3.64E+18,46,2,1,1,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.12905,53.564494,7.53E+18,103,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1273051,53.486297,-6.80E+18,55,0,0,1,0,0.25,0.25,0.5,1,2
-2.1273887,53.514161,-5.54E+18,49,0,0,0,1,0.25,0.25,0.5,1,2
-2.1274022,53.5186552,-6.72E+18,113,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.127413,53.5222505,-2.12E+18,64,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.127432,53.5285423,-8.73E+18,85,4,0,1,2,1.75,2.916666667,1.707825128,1.666666667,0.975900073
-2.1274428,53.5321377,-8.02E+18,16,1,0,0,0,0.25,0.25,0.5,1,2
-2.1274509,53.5348342,-8.25E+18,174,2,0,2,1,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.127459,53.5375307,-5.52E+18,16,0,0,1,0,0.25,0.25,0.5,1,2
-2.1275213,53.5582038,-3.28E+17,21,1,0,0,0,0.25,0.25,0.5,1,2
-2.1259101,53.5240498,-1.29E+18,102,0,0,1,0,0.25,0.25,0.5,1,2
-2.1259208,53.5276451,2.07E+18,84,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1259288,53.5303416,7.84E+18,144,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1259368,53.5330381,5.76E+18,23,0,1,0,0,0.25,0.25,0.5,1,2
-2.1259662,53.5429253,-1.97E+18,324,5,5,3,1,3.5,3.666666667,1.914854216,1.047619048,0.547101204
-2.1260385,53.5671937,1.54E+18,78,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1243806,53.5168607,-4.96E+18,108,0,0,1,0,0.25,0.25,0.5,1,2
-2.1244044,53.5249502,-2.43E+18,70,2,0,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1245312,53.5680941,4.66E+18,83,0,1,0,0,0.25,0.25,0.5,1,2
-2.1245338,53.5689929,8.60E+14,114,0,1,0,0,0.25,0.25,0.5,1,2
-2.1245497,53.5743859,-1.07E+18,71,2,0,1,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.1229873,53.5564109,-5.67E+18,52,0,0,0,2,0.5,1,1,2,2
-2.1213979,53.5285486,7.85E+17,180,1,1,0,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1214726,53.5546148,-2.23E+18,40,0,0,1,0,0.25,0.25,0.5,1,2
-2.1215165,53.5698949,-4.18E+18,68,0,0,1,0,0.25,0.25,0.5,1,2
-2.1199072,53.534842,-2.78E+18,205,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1183557,53.5195633,-6.83E+17,58,1,0,0,0,0.25,0.25,0.5,1,2
-2.1183909,53.532147,6.80E+18,36,1,0,0,0,0.25,0.25,0.5,1,2
-2.1184512,53.553719,-7.28E+18,146,4,4,0,1,2.25,4.25,2.061552813,1.888888889,0.916245695
-2.1184613,53.5573143,2.36E+18,117,2,2,3,1,2,0.666666667,0.816496581,0.333333333,0.40824829
-2.1184688,53.5600108,-7.04E+18,62,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1184739,53.5618084,5.49E+18,58,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.118489,53.5672014,8.78E+18,75,0,0,0,1,0.25,0.25,0.5,1,2
-2.1184965,53.5698979,1.20E+18,63,0,0,0,1,0.25,0.25,0.5,1,2
-2.118499,53.5707967,4.65E+18,84,0,1,0,0,0.25,0.25,0.5,1,2
-2.1169493,53.5564169,-4.42E+18,94,0,1,0,0,0.25,0.25,0.5,1,2
-2.1169517,53.5573158,-2.47E+18,118,2,0,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1169592,53.5600123,4.10E+18,54,0,0,1,3,1,2,1.414213562,2,1.414213562
-2.1138408,53.5231631,2.60E+18,89,1,0,0,0,0.25,0.25,0.5,1,2
-2.1139012,53.5456339,8.98E+18,196,2,0,3,0,1.25,2.25,1.5,1.8,1.2
-2.1140053,53.5842835,-1.72E+18,51,0,0,0,3,0.75,2.25,1.5,3,2
-2.1123658,53.5357482,-1.34E+18,100,0,2,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1123897,53.5447365,-8.79E+18,66,1,0,0,0,0.25,0.25,0.5,1,2
-2.1124374,53.5627131,5.30E+18,36,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1124518,53.5681061,-2.87E+18,51,1,2,1,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1124876,53.5815885,-1.94E+18,63,0,0,0,1,0.25,0.25,0.5,1,2
-2.1108806,53.5447379,-8.71E+18,78,2,1,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1109654,53.5770958,6.49E+18,49,0,0,0,1,0.25,0.25,0.5,1,2
-2.1109749,53.5806911,-6.92E+18,130,0,0,0,1,0.25,0.25,0.5,1,2
-2.1093227,53.5258638,2.77E+18,99,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1094273,53.5663112,-8.56E+18,65,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.1079679,53.5860868,6.68E+18,88,1,0,0,0,0.25,0.25,0.5,1,2
-2.1063985,53.5627186,7.97E+17,66,1,0,0,0,0.25,0.25,0.5,1,2
-2.1064143,53.5690104,6.51E+18,102,0,2,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1064573,53.5860882,2.89E+18,57,1,0,0,0,0.25,0.25,0.5,1,2
-2.1048531,53.5483387,7.64E+18,45,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1048575,53.5501364,1.08E+17,58,1,0,0,0,0.25,0.25,0.5,1,2
-2.1033153,53.5366552,-6.02E+18,207,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1033439,53.54834,-7.36E+18,34,0,1,0,0,0.25,0.25,0.5,1,2
-2.1033812,53.5636201,4.72E+18,47,0,0,1,0,0.25,0.25,0.5,1,2
-2.1018888,53.5708121,-1.27E+16,66,2,1,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1019018,53.576205,-1.48E+17,75,0,0,1,0,0.25,0.25,0.5,1,2
-2.1002977,53.5366578,-2.89E+18,356,1,1,2,2,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.1002998,53.5375566,4.78E+18,225,0,1,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.100302,53.5384554,-7.64E+18,241,1,1,0,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1003702,53.567218,-1.46E+18,71,0,1,0,0,0.25,0.25,0.5,1,2
-2.1003809,53.5717122,5.65E+18,132,0,1,0,0,0.25,0.25,0.5,1,2
-2.0987512,53.52048,-5.86E+18,30,0,0,1,0,0.25,0.25,0.5,1,2
-2.0987784,53.5321648,-8.00E+18,25,0,1,0,0,0.25,0.25,0.5,1,2
-2.0987868,53.5357602,6.34E+18,306,1,0,0,0,0.25,0.25,0.5,1,2
-2.0988729,53.5726123,3.13E+17,153,0,0,1,0,0.25,0.25,0.5,1,2
-2.0989655,53.6121606,1.46E+18,59,0,0,1,0,0.25,0.25,0.5,1,2
-2.0973194,53.5537381,2.05E+18,69,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.0973628,53.5726135,4.18E+18,97,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.097367,53.5744112,2.73E+18,46,0,1,0,0,0.25,0.25,0.5,1,2
-2.0973732,53.5771076,-3.73E+18,66,1,0,0,0,0.25,0.25,0.5,1,2
-2.0958507,53.5717159,-2.66E+18,30,0,0,1,0,0.25,0.25,0.5,1,2
-2.0958527,53.5726147,-4.77E+18,101,0,1,0,0,0.25,0.25,0.5,1,2
-2.0958568,53.5744124,8.95E+18,89,1,0,0,0,0.25,0.25,0.5,1,2
-2.0958609,53.57621,-1.36E+18,30,0,0,0,1,0.25,0.25,0.5,1,2
-2.0942965,53.5519428,-2.31E+18,51,0,0,2,0,0.5,1,1,2,2
-2.0943025,53.5546393,4.55E+18,89,2,0,0,0,0.5,1,1,2,2
-2.0927872,53.551944,7.87E+18,68,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.0928444,53.5780101,6.71E+18,123,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.0912352,53.5321709,6.34E+18,76,0,0,1,0,0.25,0.25,0.5,1,2
-2.0912759,53.5510464,-9.22E+18,144,0,2,0,0,0.5,1,1,2,2
-2.0912797,53.552844,1.80E+18,124,0,1,0,0,0.25,0.25,0.5,1,2
-2.0913322,53.5771124,-4.82E+18,73,1,0,0,0,0.25,0.25,0.5,1,2
-2.0897418,53.5393627,-3.80E+18,139,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.0898257,53.5789112,-5.66E+17,82,0,1,0,0,0.25,0.25,0.5,1,2
-2.0898448,53.5878995,4.19E+18,39,0,1,0,0,0.25,0.25,0.5,1,2
-2.0882141,53.5303755,-2.94E+18,108,1,0,0,0,0.25,0.25,0.5,1,2
-2.0882497,53.5474533,1.63E+18,119,2,1,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.0882535,53.549251,4.62E+18,34,1,0,0,0,0.25,0.25,0.5,1,2
-2.0852476,53.555545,5.43E+17,50,0,0,1,0,0.25,0.25,0.5,1,2
-2.0837097,53.5411647,-8.86E+18,87,0,0,0,1,0.25,0.25,0.5,1,2
-2.0822094,53.5456599,7.05E+18,48,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.0822164,53.5492553,-6.38E+18,110,0,0,1,0,0.25,0.25,0.5,1,2
-2.0807037,53.5474586,-4.41E+17,102,0,1,0,0,0.25,0.25,0.5,1,2
-2.0807415,53.5672329,6.83E+17,26,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.0807621,53.5780189,2.52E+18,86,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.0777449,53.5798185,7.22E+18,13,0,1,0,0,0.25,0.25,0.5,1,2
-2.0746971,53.5645404,-3.19E+18,93,0,1,0,0,0.25,0.25,0.5,1,2
-2.0731842,53.5627436,1.65E+18,55,0,0,2,0,0.5,1,1,2,2
-2.0731873,53.5645413,2.34E+18,130,0,1,0,0,0.25,0.25,0.5,1,2
-2.0595674,53.5420781,4.14E+18,52,0,0,1,0,0.25,0.25,0.5,1,2
-2.0746543,53.5402719,-8.23E+17,60,0,1,0,0,0.25,0.25,0.5,1,2
-2.0746908,53.5609451,5.32E+18,18,1,0,0,0,0.25,0.25,0.5,1,2
-2.0761745,53.5465628,-2.24E+18,60,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.0761988,53.5600453,6.34E+18,77,0,0,1,0,0.25,0.25,0.5,1,2
-2.0762005,53.5609441,-1.07E+17,116,0,1,0,0,0.25,0.25,0.5,1,2
-2.0762426,53.5843136,-5.87E+18,20,0,0,0,1,0.25,0.25,0.5,1,2
-2.2339814,53.4277103,-2.84E+18,143,0,0,0,1,0.25,0.25,0.5,1,2
-2.2341001,53.4492825,-7.88E+18,146,6,3,8,3,5,6,2.449489743,1.2,0.489897949
-2.2341248,53.4537767,-8.46E+18,189,4,4,2,7,4.25,4.25,2.061552813,1,0.48507125
-2.2341644,53.4609675,-6.88E+18,76,2,0,2,1,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2342685,53.4798431,-3.21E+18,82,2,0,0,0,0.5,1,1,2,2
-2.074686,53.5582486,-4.47E+17,93,0,0,1,0,0.25,0.25,0.5,1,2
-2.23256,53.4429936,-6.61E+18,92,1,3,0,2,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2325944,53.4492855,7.82E+18,187,5,7,7,10,7.25,4.25,2.061552813,0.586206897,0.284352112
-2.2327764,53.4825425,-7.47E+17,26,0,0,0,1,0.25,0.25,0.5,1,2
-2.2310008,53.4331093,3.77E+18,65,2,1,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2310203,53.4367046,1.94E+18,97,1,1,0,7,2.25,10.25,3.201562119,4.555555556,1.422916497
-2.2312696,53.4825454,-9.78E+17,195,0,0,1,0,0.25,0.25,0.5,1,2
-2.2294957,53.4331122,-5.27E+18,76,0,0,1,0,0.25,0.25,0.5,1,2
-2.2295054,53.4349098,-1.94E+18,157,3,1,1,1,1.5,1,1,0.666666667,0.666666667
-2.2295345,53.4403029,1.43E+18,105,1,1,0,3,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.2295684,53.4465948,-6.97E+18,48,1,1,2,2,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.2296024,53.4528867,1.92E+18,142,6,5,6,5,5.5,0.333333333,0.577350269,0.060606061,0.104972776
-2.2296898,53.4690658,9.63E+17,154,3,2,2,2,2.25,0.25,0.5,0.111111111,0.222222222
-2.2298697,53.5023227,4.04E+18,133,0,0,0,1,0.25,0.25,0.5,1,2
-2.228005,53.4358116,-7.92E+18,187,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2280821,53.450193,9.00E+18,220,16,7,5,13,10.25,26.25,5.123475383,2.56097561,0.499851257
-2.2281207,53.4573838,4.52E+18,237,6,4,8,9,6.75,4.916666667,2.217355783,0.728395062,0.328497153
-2.2281786,53.4681698,5.62E+18,63,1,0,3,1,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.228193,53.4708664,-2.66E+18,84,0,0,1,3,1,2,1.414213562,2,1.414213562
-2.2282317,53.4780571,2.23E+18,76,2,1,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2265333,53.4421063,-3.47E+17,76,2,0,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2265428,53.443904,-3.54E+18,88,2,0,1,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2265859,53.4519936,-7.44E+18,63,7,1,4,2,3.5,7,2.645751311,2,0.755928946
