x,y,cell_id,postcode,county,town,suburb,road,box_1,box_2,box_3,box_4
-2.2738969,53.5498683,4.737174677970798e+17,M45 8FS,Greater Manchester,Whitefield,Kirkhams,Kenmore Road,53.547718,53.5500481,-2.2773651,-2.2739282
-2.2739027,53.5507672,-6.201470763972638e+18,M45 8JB,Greater Manchester,Whitefield,Kirkhams,Oak Lane,53.5459049,53.551799,-2.2765659,-2.2729013
-2.273926,53.5543625,2.5838482571604905e+18,M45 8RX,Greater Manchester,Whitefield,Unsworth,Roch Close,53.5535219,53.554375,-2.2749553,-2.274254
-2.2739725,53.561553,-3.2860872429391724e+18,BL9 8JX,Greater Manchester,Bury,Unsworth,Bloomfield Drive,53.560796,53.5621724,-2.2767665,-2.2738964
-2.2739957,53.5651483,-7.243325607853955e+18,BL9 8JE,Greater Manchester,Bury,Unsworth,Castlebrook Close,53.5650629,53.5654962,-2.2741281,-2.2739737
-2.2721626,53.5148176,-7.535193748119757e+18,M7 3QE,Greater Manchester,Pendlebury,Higher Broughton,Moor Lane,53.5148374,53.5149374,-2.2712941,-2.2711941
-2.2723068,53.5372883,-5.32108183596436e+18,M25 1QG,Greater Manchester,Prestwich,Heaton Park,Holyrood Grove,53.5371253,53.537429,-2.2728757,-2.2726905
-2.2723241,53.5399847,-4.898201442724817e+18,M25 2GL,Greater Manchester,Prestwich,Heaton Park,Polefield Road,53.5369659,53.5415224,-2.2736209,-2.2702829
-2.270689,53.520214,-3.3578842714679424e+17,M25 0AW,Greater Manchester,Prestwich,Heaton Park,Sedgley Park Road,53.5198896,53.5223798,-2.2725407,-2.2684521
-2.2708152,53.5399882,-8.749679441397506e+18,M25 2QH,Greater Manchester,Prestwich,Heaton Park,Heywood Road,53.537017,53.5403528,-2.2746923,-2.2706863
-2.3162904,53.5677404,6.555772915549786e+18,M26 2RG,Greater Manchester,Radcliffe,Bank Top,Lynton Lea,53.5675459,53.5684098,-2.3165108,-2.3149937
-2.3143138,53.5048268,4.550217693374303e+18,M27 4JR,Greater Manchester,Pendlebury,Unknown,Danesway,53.5040867,53.5054905,-2.3164779,-2.3124867
-2.3098302,53.5102316,-3.0442699774202086e+18,M27 8WD,Greater Manchester,Pendlebury,Clifton Green,Banksman Way,53.5099605,53.5104224,-2.3104789,-2.3094897
-2.2689415,53.4824665,-1.1533196720679631e+18,M5 4PF,Greater Manchester,Unknown,Pendleton,Hulme Place,53.4826771,53.4830553,-2.2692047,-2.2688024
-2.2692777,53.5354974,-7.231692016476767e+17,M25 1PZ,Greater Manchester,Prestwich,Kirkhams,Bury Old Road,53.5352103,53.5357876,-2.2690452,-2.2680949
-2.3131709,53.5542661,7.445280830796575e+18,M26 1LX,Greater Manchester,Radcliffe,Chapel Field,Jubilee Avenue,53.5541577,53.5543872,-2.3144685,-2.3123828
-2.3081592,53.4877648,-6.286905498077112e+18,M5 5HF,Greater Manchester,Eccles,Salford Quays,Weaste Lane,53.4876649,53.4877649,-2.3082713,-2.3081713
-2.2661249,53.5139324,-8.930272688032865e+18,M7 4WG,Greater Manchester,Unknown,Higher Broughton,Bury New Road,53.5083757,53.5146507,-2.2685506,-2.2620313
-2.2661982,53.5256171,9.005791841683678e+18,M25 1JH,Greater Manchester,Prestwich,Kirkhams,Bury Old Road,53.5247649,53.527873,-2.2677972,-2.2646815
-2.3112919,53.5039359,3.4334509812831775e+18,M27 4JF,Greater Manchester,Pendlebury,Unknown,Parksway,53.5034167,53.5051843,-2.3145038,-2.3114675
-2.3067106,53.4958582,2.8082213423456394e+18,M6 7EX,Greater Manchester,Pendlebury,Unknown,Caldy Road,53.4947047,53.496548,-2.3073875,-2.3054828
-2.3071267,53.5533829,-7.184458933922562e+18,M45 7WP,Greater Manchester,Whitefield,Chapel Field,Daleswood Avenue,53.5529946,53.5540629,-2.3075507,-2.3030956
-2.3072506,53.5704604,6.846462442115166e+18,M26 2QL,Greater Manchester,Whitefield,Bank Top,Ripon Close,53.5704812,53.5715789,-2.3071386,-2.3068324
-2.3096204,53.4814691,-3.263633434086461e+18,M50 1DB,Greater Manchester,Eccles,Salford Quays,James Corbett Road,53.4808905,53.4827789,-2.3108952,-2.3081253
-2.2646,53.5112392,1.0709150710032708e+18,M7 4WG,Greater Manchester,Unknown,Higher Broughton,Bury New Road,53.510672,53.510891,-2.2638992,-2.2634801
-2.2646337,53.5166322,-3.375703582824732e+18,M7 4NA,Greater Manchester,Unknown,Broughton Park,Westfield Street,53.5161873,53.5163987,-2.2650696,-2.2634437
-2.2648132,53.5453946,-3.051071093531543e+18,M25 2BW,Greater Manchester,Prestwich,Unknown,Heywood Road,53.5451845,53.5464563,-2.2667777,-2.264235
-2.2651169,53.5939309,-6.81161953514732e+18,BL9 7PF,Greater Manchester,Bury,Fairfield,Braemar Drive,53.5939562,53.5944394,-2.2650329,-2.2641446
-2.3051968,53.4949632,8.936352708127369e+18,M6 7FR,Greater Manchester,Pendlebury,Pendleton,Dronfield Road,53.4941257,53.4957236,-2.3062287,-2.3012629
-2.3052484,53.5021538,-2.6770248668855127e+18,M6 7LQ,Greater Manchester,Pendlebury,Unknown,Barclays Avenue,53.5020827,53.5023566,-2.3054912,-2.3050411
-2.2631033,53.5130402,4.04948519812148e+17,M7 4HT,Greater Manchester,Unknown,Broughton Park,Park Lane,53.5121715,53.5136837,-2.2638877,-2.2631082
-2.2636621,53.6029224,8.297269725635789e+18,BL9 7RP,Greater Manchester,Bury,Jericho,Sixth Avenue,53.6016373,53.602521,-2.2647296,-2.2632965
-2.3036445,53.4886752,-1.8479515004182743e+18,M5 5NU,Greater Manchester,Eccles,Pendleton,Buile Hill Drive,53.4881938,53.4887622,-2.303363,-2.3032115
-2.3037409,53.5021577,-2.7734956378919706e+18,M6 7JH,Greater Manchester,Pendlebury,Pendleton,Duchy Bank,53.5016086,53.5023133,-2.3045091,-2.3035339
-2.3044374,53.5992302,-5.7111131204689946e+17,BL8 1US,Greater Manchester,Bury,Fernhill,Freestone Close,53.5991835,53.5993936,-2.3053322,-2.3046241
-2.3021118,53.4850837,4.637104238901746e+18,M5 5JZ,Greater Manchester,Eccles,Salford Quays,Martin Street,53.485011,53.4850242,-2.3035421,-2.3018543
-2.3022205,53.5003638,-5.534262989054727e+18,M6 7HU,Greater Manchester,Pendlebury,Pendleton,Stanhope Road,53.4996634,53.5011188,-2.3019022,-2.3004043
-2.3025472,53.5462039,-3.235392761576256e+18,M45 7HL,Greater Manchester,Whitefield,Park Lane,Park Lane,53.5463194,53.5465075,-2.3022443,-2.3019117
-2.3025922,53.5524956,-3.590203726742172e+18,M45 7JN,Greater Manchester,Whitefield,Park Lane,Woodlands Avenue,53.5524356,53.5526173,-2.3029502,-2.3021082
-2.3052097,53.4967609,4.68675959041286e+18,M6 7FS,Greater Manchester,Pendlebury,Pendleton,Trenant Road,53.4952994,53.4972734,-2.3060181,-2.3039605
-2.3055331,53.5417021,-5.786992592627654e+18,M45 7GE,Greater Manchester,Prestwich,Park Lane,Lindrick Avenue,53.5383417,53.545829,-2.3056798,-2.2936034
-2.3055525,53.5443986,6.692158065288474e+18,M45 7PJ,Greater Manchester,Whitefield,Unknown,Standmoor Road,53.5439818,53.5446863,-2.3090526,-2.304412
-2.3057211,53.5677679,2.320742261736591e+18,Unknown,Greater Manchester,Whitefield,Bank Top,Riverside Road,53.5661282,53.5674951,-2.3068726,-2.3048899
-2.3035995,53.4823834,2.9127647712864937e+18,M5 5NX,Greater Manchester,Eccles,Salford Quays,Kerrera Drive,53.4817067,53.4824809,-2.3034147,-2.3022338
-2.3037152,53.4985624,-5.204112289257719e+18,M6 5BR,Greater Manchester,Pendlebury,Pendleton,Broad Street,53.4906235,53.5007523,-2.307277,-2.2831693
-2.3042952,53.5794563,-1.5940063549945551e+18,BL9 9LN,Greater Manchester,Bury,Redvales,Whitefield Road,53.5793805,53.5801846,-2.3045465,-2.3034963
-2.2989019,53.4572275,-4.047605281608563e+18,M32 0PY,Greater Manchester,Unknown,Wharfside,North Lonsdale Street,53.4569473,53.457359,-2.2992336,-2.2988002
-2.2991295,53.4895855,1.536937023556882e+18,M6 8RP,Greater Manchester,Eccles,Pendleton,Seedley Terrace,53.4894987,53.4903335,-2.301063,-2.2989539
-2.302099,53.4832861,-8.070510601827507e+18,M6 5YD,Greater Manchester,Eccles,Salford Quays,Sandown Avenue,53.4829829,53.4836489,-2.3021272,-2.3019251
-2.3021182,53.4859826,4.340419788844735e+18,M5 5LJ,Greater Manchester,Eccles,Pendleton,Lostock Road,53.4854689,53.487418,-2.3021233,-2.3021063
-2.302131,53.4877802,2.1618119052543823e+18,M5 5NT,Greater Manchester,Eccles,Pendleton,Gore Crescent,53.4883691,53.4885447,-2.3018196,-2.3015943
-2.3025601,53.5480015,-5.550953794703585e+18,M45 7UA,Greater Manchester,Whitefield,Park Lane,Ringley Chase,53.5469318,53.5482513,-2.3051193,-2.3008707
-2.297635,53.4913869,-2.083463522990928e+18,M6 8SF,Greater Manchester,Eccles,Pendleton,Beech Lawn Close,53.4912198,53.4912225,-2.2978482,-2.297561
-2.298102,53.5578999,8.008586898321699e+18,M45 7SP,Greater Manchester,Whitefield,Blackford Bridge,North View,53.55784,53.5584998,-2.2980628,-2.2972903
-2.2982286,53.5758763,-6.871673496873483e+18,BL9 9SQ,Greater Manchester,Bury,Redvales,Cumberland Close,53.5757919,53.5760008,-2.2984182,-2.2983067
-2.2983426,53.592055,-2.0123319882379194e+17,BL9 0DF,Greater Manchester,Bury,Buckley Wells,Moss Street,53.5919731,53.5925225,-2.2987578,-2.2979192
-2.2616508,53.5220318,-2.41784571494735e+18,M25 0FW,Greater Manchester,Bury,Crumpsall,Bury Old Road,53.521390011111,53.521490011111,-2.2620472111111,-2.2619472111111
-2.2616619,53.5238295,3.091182160149492e+18,M25 0DP,Greater Manchester,Prestwich,Heaton Park,Unknown,53.5240499,53.5241963,-2.2618469,-2.2614595
-2.2958774,53.4554374,-1.1062901401575744e+18,M32 0XA,Greater Manchester,Unknown,Wharfside,Great Stone Road,53.4552419,53.457681,-2.2953045,-2.2916159
-2.3010636,53.549803,4.151895817236e+18,M45 7WU,Greater Manchester,Whitefield,Park Lane,Dales Lane,53.5494511,53.5531777,-2.3031328,-2.3009185
-2.3010764,53.5516006,-1.0148852596963044e+18,M45 7WU,Greater Manchester,Whitefield,Park Lane,Clive Avenue,53.5514495,53.551834,-2.3021865,-2.3011094
-2.3013193,53.5857557,6.516581906728104e+18,BL9 0TN,Greater Manchester,Bury,Buckley Wells,Olivant Street,53.5859068,53.5861668,-2.3014824,-2.3004167
-2.2995798,53.5534021,-8.17299803196073e+18,M45 7QY,Greater Manchester,Whitefield,Chapel Field,Wingate Drive,53.5533941,53.5534875,-2.2995492,-2.2994213
-2.2949891,53.5444251,-1.0429682543374522e+18,M45 7FY,Greater Manchester,Whitefield,Park Lane,Higher Lane,53.54394,53.5494511,-2.3009185,-2.2918199
-2.2950954,53.5597051,4.807821034163113e+18,M45 7UU,Greater Manchester,Whitefield,Blackford Bridge,Highfield Lane,53.5589402,53.5606328,-2.2959205,-2.2948905
-2.2977043,53.501274,2.355205338988777e+18,M6 7HZ,Greater Manchester,Pendlebury,Pendleton,Pevensey Road,53.4996865,53.5007981,-2.298672,-2.2966663
-2.2980198,53.5462153,1.2404419788840364e+18,M45 7PH,Greater Manchester,Whitefield,Park Lane,Higher Lane,53.5436717,53.5468796,-2.3036456,-2.2971838
-2.2980325,53.5480129,7.766900033990443e+18,M45 7WF,Greater Manchester,Whitefield,Park Lane,Hamilton Road,53.5479317,53.5490728,-2.2990184,-2.2968941
-2.2983109,53.5875609,8.655945403731283e+18,BL9 0TE,Greater Manchester,Bury,Buckley Wells,Parliament Street,53.5867756,53.5872261,-2.2987851,-2.2980215
-2.29307,53.4851063,-1.9627070403197677e+17,M6 5EY,Greater Manchester,Unknown,Pendleton,Ash Street,53.4847716,53.4854262,-2.292897,-2.2928187
-2.2933556,53.5264524,3.339282473955909e+17,M25 9GL,Greater Manchester,Prestwich,Heaton Park,Ruskin Road,53.5264793,53.5268044,-2.296084,-2.2922992
-2.2934676,53.5426312,-6.504257843469642e+17,M45 7HD,Greater Manchester,Whitefield,Park Lane,Top o' th' Fields,53.5417662,53.5425868,-2.2937576,-2.2924543
-2.2935422,53.553417,-3.4661159051579607e+18,M45 8GF,Greater Manchester,Whitefield,Park Lane,Elms Road,53.5530893,53.5537185,-2.2938616,-2.2914629
-2.2935734,53.5579111,-8.309115879508438e+18,M45 8UT,Greater Manchester,Whitefield,Blackford Bridge,Selby Avenue,53.5577032,53.5579419,-2.2942478,-2.2937683
-2.2937666,53.5857745,-1.8195626569495376e+17,BL9 9BQ,Greater Manchester,Bury,Buckley Wells,Back Wellington Road South,53.585838,53.5861385,-2.2946842,-2.2930428
-2.2917977,53.5192655,3.432556776030835e+18,M25 9TE,Greater Manchester,Prestwich,Unknown,River View Close,53.5191157,53.5191503,-2.2922864,-2.2915103
-2.2918781,53.5309502,-8.279458111993174e+18,M25 3HJ,Greater Manchester,Prestwich,Kirkhams,Ernest Street,53.5299655,53.531087,-2.2919433,-2.2914273
-2.2919957,53.5480278,3.872211808623152e+18,M45 6HG,Greater Manchester,Whitefield,Park Lane,Moss Lane,53.5479462,53.5480462,-2.2926354,-2.2925354
-2.2920824,53.5606113,3.7124918229810145e+18,M45 8PX,Greater Manchester,Whitefield,Blackford Bridge,Heathfield Road,53.5580952,53.5621703,-2.2915702,-2.2893732
-2.2921382,53.5687007,7.424282018650723e+18,BL9 9SL,Greater Manchester,Bury,Blackford Bridge,Leyton Drive,53.5687737,53.5690574,-2.2924187,-2.291209
-2.2921506,53.5704983,3.465152742654086e+18,BL9 9UD,Greater Manchester,Bury,Blackford Bridge,Harrow Close,53.5695842,53.5704914,-2.2921011,-2.2911741
-2.2921878,53.5758912,2.042206243492948e+18,BL9 9RW,Greater Manchester,Bury,Redvales,Bronte Avenue,53.5756877,53.5770225,-2.29235,-2.2908644
-2.2585849,53.5139489,1.0551223631736572e+18,M7 4JX,Greater Manchester,Unknown,Broughton Park,Okeover Road,53.5136746,53.5140319,-2.2603216,-2.2582724
-2.2958587,53.4527408,7.925840563593925e+18,M32 0TQ,Greater Manchester,Unknown,Wharfside,Milton Road,53.4524664,53.4525664,-2.2956649,-2.2955649
-2.2958712,53.4545385,-6.654003291457198e+18,M32 0RF,Greater Manchester,Unknown,Wharfside,Talbot Road,53.4546288,53.4547288,-2.2949905,-2.2948905
-2.2965107,53.546219,8.85960211555082e+18,M45 7FY,Greater Manchester,Whitefield,Park Lane,Higher Lane,53.5464091,53.5466896,-2.2972135,-2.2965215
-2.2968444,53.5938564,4.425065827654202e+17,BL9 0LA,Greater Manchester,Bury,Fernhill,The Wylde,53.5938012,53.594117,-2.2975219,-2.2967637
-2.2902281,53.5102809,-5.208270826003992e+18,M7 3AR,Greater Manchester,Pendlebury,Unknown,Tideway Close,53.509822,53.510275,-2.2893722,-2.2890396
-2.2903326,53.5255609,4.318573761718778e+18,M25 9GF,Greater Manchester,Prestwich,Heaton Park,Duckworth Road,53.5254733,53.5271111,-2.2912222,-2.2884468
-2.2904434,53.5417397,-4.659943567503029e+18,M45 7HN,Greater Manchester,Prestwich,Kirkhams,Chestnut Avenue,53.5417232,53.5418612,-2.2912358,-2.2900212
-2.290468,53.545335,3.2330901737980083e+18,M45 6AW,Greater Manchester,Whitefield,Kirkhams,Victoria Lane,53.5449437,53.5450215,-2.2908008,-2.2907282
-2.2905173,53.5525256,3.246157646212366e+18,M45 8GT,Greater Manchester,Whitefield,Kirkhams,Stanley Road,53.5525267,53.5526267,-2.2904934,-2.2903934
-2.2557748,53.5481108,7.581319585900521e+18,M25 2RX,Greater Manchester,Whitefield,Unknown,Farm Lane,53.5482611,53.5487269,-2.2561897,-2.2540494
-2.2949515,53.5390322,4.028789016699912e+17,M45 7HH,Greater Manchester,Prestwich,Park Lane,Westlands,53.5382672,53.5386202,-2.2950455,-2.2944189
-2.2950704,53.5561098,-7.819739590080941e+18,M45 8PW,Greater Manchester,Whitefield,Blackford Bridge,Rufford Drive,53.5561339,53.5568193,-2.2954999,-2.286111
-2.2883722,53.4590511,4.491575937877524e+18,M16 0PT,Greater Manchester,Unknown,Wharfside,Talbot Road,53.4582741,53.4591865,-2.2884392,-2.2869395
-2.2886469,53.4994986,-7.905632528177901e+18,M6 6RJ,Greater Manchester,Pendlebury,Pendleton,Greenstone Drive,53.4994308,53.5000451,-2.2893064,-2.2878419
-2.2887447,53.5138798,6.327993400568543e+18,M25 9SZ,Greater Manchester,Prestwich,Unknown,Halliwell Road,53.5142088,53.5157731,-2.2909514,-2.2881254
-2.2887691,53.5174751,7.845067936869373e+17,M25 9XL,Greater Manchester,Prestwich,Unknown,Oak Bank,53.5154442,53.5207199,-2.2880522,-2.2764893
-2.288812,53.5237669,-7.676631899341622e+18,M25 9PS,Greater Manchester,Prestwich,Heaton Park,Sandy Lane,53.5235888,53.5236888,-2.2881988,-2.2880988
-2.2888793,53.533654,-6.549726106214515e+18,M25 3NS,Greater Manchester,Prestwich,Kirkhams,Kingswood Road,53.5336172,53.5343306,-2.2894234,-2.2863807
-2.2889589,53.5453387,7.047360858920611e+18,M45 6AW,Greater Manchester,Whitefield,Kirkhams,Victoria Lane,53.5447687,53.5460587,-2.2912621,-2.2876299
-2.28703,53.4833233,-3.809135116194472e+18,M5 4BJ,Greater Manchester,Unknown,Pendleton,Liverpool Street,53.4831703,53.4848043,-2.2902292,-2.2867015
-2.2872428,53.5147823,-7.346999850174958e+17,M25 9SS,Greater Manchester,Prestwich,Unknown,Chapel Road,53.5146483,53.516662,-2.2891124,-2.2858667
-2.2872488,53.5156811,5.154007868583504e+18,M25 9SP,Greater Manchester,Prestwich,Unknown,Roman Road,53.5156444,53.5161719,-2.288598,-2.2862763
-2.2872854,53.5210741,5.337422599515512e+17,M25 9RJ,Greater Manchester,Prestwich,Heaton Park,School Grove,53.5209352,53.5225872,-2.2879163,-2.2859694
-2.2873219,53.526467,-7.977663554007729e+18,M25 9GQ,Greater Manchester,Prestwich,Heaton Park,Shrewsbury Road,53.525266,53.5265607,-2.2875688,-2.2803411
-2.2874376,53.5435447,1.148026843795425e+18,M45 6AR,Greater Manchester,Whitefield,Kirkhams,Mayfair Avenue,53.5429275,53.5434794,-2.2893105,-2.2876122
-2.2874498,53.5453423,8.578887866553412e+18,M45 6FF,Greater Manchester,Whitefield,Kirkhams,Unknown,53.5451658,53.5456201,-2.2881342,-2.2874611
-2.2874803,53.5498364,-2.7138909604035896e+18,M45 8DY,Greater Manchester,Whitefield,Kirkhams,Albert Close,53.5497136,53.5498162,-2.2877874,-2.2874588
-2.2875596,53.5615211,1.4845735393628987e+18,BL9 8EG,Greater Manchester,Bury,Blackford Bridge,Hathaway Road,53.5614663,53.5644896,-2.2876722,-2.2853065
-2.2933245,53.5219582,-7.606494356021e+18,M25 9YT,Greater Manchester,Prestwich,Unknown,Kershaw Avenue,53.5220569,53.5221569,-2.2934525,-2.2933525
-2.2935609,53.5561135,6.411476570011213e+18,M45 8PW,Greater Manchester,Whitefield,Blackford Bridge,Rufford Drive,53.5561339,53.5568193,-2.2954999,-2.286111
-2.2935858,53.5597088,-7.978102317337797e+18,BL9 9TD,Greater Manchester,Whitefield,Blackford Bridge,Manchester Road,53.5602862,53.5603862,-2.2931886,-2.2930886
-2.2935921,53.5606076,8.956371029982871e+18,BL9 8DW,Greater Manchester,Whitefield,Blackford Bridge,Lavenham Close,53.5604687,53.5607685,-2.2945759,-2.2931612
-2.2936481,53.568697,3.7428358547669535e+18,BL9 9SS,Greater Manchester,Bury,Blackford Bridge,Manchester Road,53.5686988,53.5687988,-2.2935034,-2.2934034
-2.2916309,53.4949971,-1.7576508294882128e+17,M6 7FH,Greater Manchester,Pendlebury,Pendleton,Binder Close,53.495055,53.4952714,-2.2916352,-2.2911521
-2.2920329,53.5534207,-6.13726725370487e+18,M45 8GF,Greater Manchester,Whitefield,Park Lane,Elms Road,53.5530893,53.5537185,-2.2938616,-2.2914629
-2.2923802,53.6037545,9.258791927498063e+17,BL9 5DY,Greater Manchester,Bury,Fernhill,Clifton Street,53.6035363,53.6038645,-2.2939268,-2.2918867
-2.2857832,53.5219765,-8.512345644642128e+18,M25 9NA,Greater Manchester,Prestwich,Heaton Park,Vernon Drive,53.5219005,53.5223002,-2.2858121,-2.284755
-2.2858013,53.524673,-4.1195392565859057e+18,Unknown,Greater Manchester,Prestwich,Heaton Park,Prestwich Hills,53.5230784,53.5250164,-2.2856731,-2.2829418
-2.2901175,53.4941019,2.6112958263750354e+18,M6 6NN,Greater Manchester,Pendlebury,Pendleton,Brindle Close,53.4938358,53.4944809,-2.2908063,-2.2897407
-2.2902588,53.514775,2.6592692251505505e+18,M25 9SZ,Greater Manchester,Prestwich,Unknown,Halliwell Road,53.5142088,53.5157731,-2.2909514,-2.2881254
-2.2904742,53.5462338,4.4703950981586504e+18,M45 6AE,Greater Manchester,Whitefield,Kirkhams,Livsey Street,53.546062,53.5465592,-2.2920582,-2.2906635
-2.2841064,53.4968129,4.685824548352203e+18,M6 6SE,Greater Manchester,Pendlebury,Pendleton,Langley Road South,53.4966064,53.4967064,-2.2837648,-2.2836648
-2.2841124,53.4977118,-8.624164515071757e+17,M6 6SJ,Greater Manchester,Unknown,Pendleton,Concord Place,53.4972456,53.4988332,-2.2864445,-2.2835015
-2.2842327,53.5156883,3.216307812602857e+18,M25 9XT,Greater Manchester,Prestwich,Unknown,Heathlands Drive,53.5153405,53.5168705,-2.2844571,-2.2820489
-2.284305,53.5264742,-7.245179200942846e+18,M25 9GG,Greater Manchester,Prestwich,Heaton Park,Hamilton Road,53.5257704,53.5272892,-2.2851295,-2.2844331
-2.2843291,53.5300695,7.061860999696009e+18,M25 1NY,Greater Manchester,Prestwich,Kirkhams,Derby Street,53.5300612,53.5303452,-2.2849182,-2.2843666
-2.2843351,53.5309684,-2.4554934928970414e+18,M25 1AE,Greater Manchester,Prestwich,Kirkhams,Chapel Street,53.5310149,53.5311149,-2.283903,-2.283803
-2.2843834,53.538159,-1.5569972069468447e+18,M25 3DY,Greater Manchester,Prestwich,Kirkhams,Cedar Grove,53.5384562,53.5384696,-2.2848166,-2.2834142
-2.2844497,53.548046,6.680689257115955e+18,M45 8SE,Greater Manchester,Whitefield,Kirkhams,Brightwater Close,53.5479634,53.5483555,-2.2847047,-2.2835453
-2.284498,53.5552366,6.512900769686617e+18,BL9 8LZ,Greater Manchester,Whitefield,Unsworth,Brookdene Road,53.5537548,53.5558101,-2.2846683,-2.2833892
-2.2846852,53.5831,5.718498484626597e+18,BL9 9HA,Greater Manchester,Radcliffe,Gigg,Cornwall Drive,53.5822555,53.5840266,-2.2857753,-2.2843368
-2.2846912,53.5839988,8.473903723535559e+18,BL9 9HA,Greater Manchester,Radcliffe,Gigg,Cornwall Drive,53.5822555,53.5840266,-2.2857753,-2.2843368
-2.2846973,53.5848976,1.538858954589765e+18,BL9 9EY,Greater Manchester,Radcliffe,Gigg,Wiltshire Close,53.5840062,53.5847858,-2.2848312,-2.284711
-2.2847094,53.5866952,-2.8207721855747343e+18,BL9 9BY,Greater Manchester,Bury,Gigg,Valley Mill Lane,53.5856033,53.5861484,-2.2849813,-2.2832497
-2.2847154,53.5875941,-4.960402709312475e+18,BL9 9ED,Greater Manchester,Bury,Gigg,Roch Valley Greenway,53.5871046,53.5876746,-2.2852741,-2.2828725
-2.2847336,53.5902905,-3.736412059787503e+18,BL9 7EP,Greater Manchester,Bury,Gigg,Benson Street,53.5902674,53.5907121,-2.2867338,-2.2839626
-2.2526225,53.5256466,-8.50102070267027e+18,M25 0GY,Greater Manchester,Prestwich,Heaton Park,Downham Crescent,53.5240535,53.5260527,-2.2589876,-2.2523494
